trip_id,id,type,busStop,lane,pos,parking,started,ended,delay,arrivalDelay,initialPersons,loadedPersons,unloadedPersons,initialContainers,loadedContainers,unloadedContainers,vid,start_time,gtfs_start_time,gtfs_end_time,first_stop_id,last_stop_id,route_id,block_id,block_name,start_diff
205073020,504,Gillig_105,288,-862060574#0_0,122.12,0,53766.0,53767.00,9366.00,9366.00,32,0,0,0,0,0,504,20220111 12:22,44400,46200,288,1351,10A,1102,108,9366.0
205071020,504,Gillig_105,288,-862060574#0_0,122.12,0,53766.0,53767.00,9366.00,9366.00,32,0,0,0,0,0,504,20220111 14:40,52200,54000,288,1351,10A,1102,108,1566.0
205302020,140,Gillig_102,400,173777776#0_0,187.25,0,53807.0,53821.00,0.00,-13.00,1,0,0,0,0,0,140,20220111 14:53,53820,54420,400,413,14,1602,1403,13.0
205258020,135,Gillig_102,1710,9520016_0,78.24,0,53873.0,53874.00,15173.00,15173.00,14,0,0,0,0,0,135,20220111 13:47,49500,51300,1710,1589,13,1302,1351,4373.0
205259020,135,Gillig_102,1710,9520016_0,78.24,0,53873.0,53874.00,15173.00,15173.00,14,0,0,0,0,0,135,20220111 12:46,45900,47700,1710,1589,13,1302,1351,7973.0
205260020,135,Gillig_102,1710,9520016_0,78.24,0,53873.0,53874.00,15173.00,15173.00,14,0,0,0,0,0,135,20220111 11:47,42300,44100,1710,1589,13,1302,1351,11573.0
205257020,135,Gillig_102,1710,9520016_0,78.24,0,53873.0,53874.00,15173.00,15173.00,14,0,0,0,0,0,135,20220111 14:50,53100,54900,1710,1589,13,1302,1351,773.0
206051020,725,Gillig_108,1565,-862426388#2_0,82.50,0,54018.0,54019.00,18.00,18.00,1,0,0,0,0,0,725,20220111 15:25,55800,56700,1565,730,2A,3302,252,1782.0
206052020,725,Gillig_108,1565,-862426388#2_0,82.50,0,54018.0,54019.00,18.00,18.00,1,0,0,0,0,0,725,20220111 15:01,54000,54900,1565,730,2A,3302,252,18.0
205427020,143,Gillig_102,413,394075884#0_0,100.16,0,54080.0,54081.00,20.00,20.00,0,0,0,0,0,0,143,20220111 15:03,54060,54660,413,400,14,1502,1402,20.0
206795020,136,Gillig_102,1710,9520016_0,78.23,0,54113.0,54114.00,18713.00,18713.00,4,0,0,0,0,0,136,20220111 11:55,42900,44700,1710,145,9,7402,905,11213.0
206796020,136,Gillig_102,1710,9520016_0,78.23,0,54113.0,54114.00,18713.00,18713.00,4,0,0,0,0,0,136,20220111 09:50,35400,37200,1710,145,9,7402,905,18713.0
206788020,136,Gillig_102,1710,9520016_0,78.23,0,54113.0,54114.00,18713.00,18713.00,4,0,0,0,0,0,136,20220111 14:05,50700,52500,1710,145,9,7402,905,3413.0
206787020,126,Gillig_103,1710,9520016_0,78.21,0,54122.0,54123.00,1922.00,1922.00,7,0,0,0,0,0,126,20220111 15:19,52200,54600,1710,690,9,7702,951,1922.0
205346020,144,Gillig_102,400,173777776#0_0,187.24,0,54226.0,54241.00,0.00,-14.00,2,0,0,0,0,0,144,20220111 15:05,54240,54840,400,413,14,1402,1401,14.0
205408020,140,Gillig_102,413,394075884#0_0,100.13,0,54440.0,54442.00,21.00,20.00,3,1,3,0,0,0,140,20220111 15:08,54420,55020,413,400,14,1602,1403,20.0
205320020,143,Gillig_102,400,173777776#0_0,187.23,0,54647.0,54661.00,0.00,-13.00,0,0,0,0,0,0,143,20220111 15:10,54660,55260,400,413,14,1502,1402,13.0
205165020,123,Gillig_103,145,-861020835#3_0,130.93,0,54743.0,54748.00,9147.00,9143.00,19,8,1,0,0,0,123,20220111 12:42,45600,47400,145,288,10G,2502,152,9143.0
204901020,504,Gillig_105,1351,861011659_0,111.30,0,54771.0,54772.00,8571.00,8571.00,32,0,1,0,0,0,504,20220111 14:58,54000,56100,1351,95,1,1102,108,771.0
204905020,504,Gillig_105,1351,861011659_0,111.30,0,54771.0,54772.00,8571.00,8571.00,32,0,1,0,0,0,504,20220111 12:45,46200,48300,1351,95,1,1102,108,8571.0
206766020,752,Gillig_108,1555,862070076#0_0,133.27,0,54844.0,54845.00,2644.00,2644.00,7,0,0,0,0,0,752,20220111 14:38,52200,54000,1555,1710,9,8102,955,2644.0
206759020,752,Gillig_108,1555,862070076#0_0,133.27,0,54844.0,54845.00,2644.00,2644.00,7,0,0,0,0,0,752,20220111 15:35,56400,58200,1555,1710,9,8102,955,1556.0
205475020,144,Gillig_102,413,394075884#0_0,100.15,0,54860.0,54862.00,21.00,20.00,3,1,3,0,0,0,144,20220111 15:15,54840,55440,413,400,14,1402,1401,20.0
205151020,150,Gillig_101,2235,-861308193#6_0,10.69,0,54903.0,54904.00,3903.00,3903.00,2,0,1,0,0,0,150,20220111 14:43,51000,55200,2235,2231,10C,2302,1515,3903.0
205301020,140,Gillig_102,400,173777776#0_0,187.25,0,55027.0,55028.00,7.00,7.00,5,0,0,0,0,0,140,20220111 15:37,55020,55620,400,413,14,1602,1403,7.0
204903020,124,Gillig_103,1351,862527355#0_0,129.32,0,55063.0,55064.00,4663.00,4663.00,13,0,0,0,0,0,124,20220111 13:56,50400,52500,1351,95,1,302,1016,4663.0
205181020,147,Gillig_101,217,51067064#14_0,119.02,0,55139.0,55141.00,1440.00,1439.00,25,1,3,0,0,0,147,20220111 15:06,53700,55800,217,1351,10G,2702,154,1439.0
205426020,143,Gillig_102,413,394075884#0_0,100.15,0,55279.0,55281.00,20.00,19.00,0,3,0,0,0,0,143,20220111 15:23,55260,55860,413,400,14,1502,1402,19.0
205345020,144,Gillig_102,400,173777776#0_0,187.23,0,55426.0,55441.00,0.00,-14.00,0,1,0,0,0,0,144,20220111 15:21,55440,56040,400,413,14,1402,1401,14.0
205241020,135,Gillig_102,1555,862070076#0_0,133.27,0,55585.0,55592.00,15091.00,15085.00,27,7,6,0,0,0,135,20220111 13:18,47700,49500,1555,1710,13,1302,1351,7885.0
205245020,135,Gillig_102,1555,862070076#0_0,133.27,0,55585.0,55592.00,15091.00,15085.00,27,7,6,0,0,0,135,20220111 14:24,51300,53100,1555,1710,13,1302,1351,4285.0
205244020,135,Gillig_102,1555,862070076#0_0,133.27,0,55585.0,55592.00,15091.00,15085.00,27,7,6,0,0,0,135,20220111 15:25,54900,56700,1555,1710,13,1302,1351,685.0
206335020,129,Gillig_103,1878,785729520#20_0,1.96,0,55602.0,55603.00,5202.00,5202.00,23,0,0,0,0,0,129,20220111 13:59,50400,55200,1878,690,4,6402,459,5202.0
205407020,140,Gillig_102,413,394075884#0_0,100.13,0,55639.0,55642.00,21.00,19.00,7,4,2,0,0,0,140,20220111 15:47,55620,56220,413,400,14,1602,1403,19.0
204941020,146,Gillig_107,95,-861011637#0_0,92.76,0,55719.0,55721.00,8920.00,8919.00,11,0,4,0,0,0,146,20220111 12:57,46800,48900,95,145,1,2602,153,8919.0
204937020,146,Gillig_107,95,-861011637#0_0,92.76,0,55719.0,55721.00,8920.00,8919.00,11,0,4,0,0,0,146,20220111 15:09,54600,56700,95,145,1,2602,153,1119.0
206321020,133,Gillig_103,1878,175816935#17_0,1077.63,0,55736.0,55737.00,236.00,236.00,4,0,0,0,0,0,133,20220111 15:20,55500,60300,1878,690,4,5902,454,236.0
205748020,136,Gillig_102,145,-861020835#3_0,130.93,0,55768.0,55776.00,18575.00,18568.00,18,12,3,0,0,0,136,20220111 14:35,52500,54600,145,1423,16,7402,905,3268.0
205750020,136,Gillig_102,145,-861020835#3_0,130.93,0,55768.0,55776.00,18575.00,18568.00,18,12,3,0,0,0,136,20220111 12:30,44700,46800,145,1423,16,7402,905,11068.0
205733020,136,Gillig_102,145,-861020835#3_0,130.93,0,55768.0,55776.00,18575.00,18568.00,18,12,3,0,0,0,136,20220111 10:25,37200,39000,145,1423,16,7402,905,18568.0
206337020,112,Gillig_103,1883,785729520#20_0,1.95,0,55802.0,55804.00,9903.00,9902.00,3,4,0,0,0,0,112,20220111 12:46,45900,49500,1883,1351,4,5402,407,9902.0
205319020,143,Gillig_102,400,173777776#0_0,187.24,0,55847.0,55861.00,0.00,-13.00,2,0,0,0,0,0,143,20220111 15:32,55860,56460,400,413,14,1502,1402,13.0
204940020,504,Gillig_105,95,-861011637#0_0,92.76,0,55930.0,55931.00,7630.00,7630.00,30,0,0,0,0,0,504,20220111 13:25,48300,50400,95,145,1,1102,108,7630.0
204936020,504,Gillig_105,95,861011637#0_0,92.75,0,55947.0,55948.00,7647.00,7647.00,30,0,0,0,0,0,504,20220111 15:35,56100,58200,95,145,1,1102,108,153.0
206027020,134,Gillig_103,12,862116439#0_0,128.62,0,56002.0,56004.00,9803.00,9802.00,11,1,2,0,0,0,134,20220111 15:31,55200,56700,12,779,28,3502,2802,802.0
205474020,144,Gillig_102,413,394075884#0_0,100.16,0,56059.0,56065.00,24.00,19.00,1,10,1,0,0,0,144,20220111 15:35,56040,56640,413,400,14,1402,1401,19.0
205775020,501,Gillig_106,509,862393022#0_0,101.15,0,56130.0,56131.00,30.00,30.00,35,0,0,0,0,0,501,20220111 15:33,56100,58200,509,1555,16,7802,952,30.0
205300020,140,Gillig_102,400,173777776#0_0,187.25,0,56208.0,56221.00,0.00,-12.00,2,0,1,0,0,0,140,20220111 15:53,56220,56820,400,413,14,1602,1403,12.0
204938020,124,Gillig_103,95,-861011637#0_0,92.76,0,56278.0,56279.00,3778.00,3778.00,12,1,1,0,0,0,124,20220111 14:30,52500,54600,95,145,1,302,1016,3778.0
205425020,143,Gillig_102,413,394075884#0_0,100.15,0,56479.0,56484.00,23.00,19.00,5,4,5,0,0,0,143,20220111 15:43,56460,57060,413,400,14,1502,1402,19.0
205344020,144,Gillig_102,400,173777776#0_0,187.24,0,56626.0,56641.00,0.00,-14.00,2,0,1,0,0,0,144,20220111 15:47,56640,57240,400,413,14,1402,1401,14.0
206325020,154,Gillig_101,1878,785729520#20_0,1.93,0,56743.0,56744.00,7243.00,7243.00,8,0,0,0,0,0,154,20220111 13:40,49500,54300,1878,690,4,5502,408,7243.0
206786020,752,Gillig_108,1710,9520016_0,78.23,0,56776.0,56777.00,2776.00,2776.00,4,0,0,0,0,0,752,20220111 15:05,54000,55800,1710,145,9,8102,955,2776.0
205069020,123,Gillig_103,288,-862060574#0_0,122.11,0,56786.0,56789.00,9388.00,9386.00,15,2,3,0,0,0,123,20220111 13:19,47400,48600,288,1351,10A,2502,152,9386.0
206780020,752,Gillig_108,1710,861134566#0_0,76.07,0,56794.0,56795.00,2794.00,2794.00,4,0,0,0,0,0,752,20220111 16:14,58200,60000,1710,145,9,8102,955,1406.0
204900020,147,Gillig_101,1351,862527355#0_0,129.33,0,56965.0,56966.00,1165.00,1165.00,31,1,1,0,0,0,147,20220111 15:30,55800,57900,1351,95,1,2702,154,1165.0
205318020,143,Gillig_102,400,173777776#0_0,187.23,0,57046.0,57061.00,0.00,-14.00,3,0,2,0,0,0,143,20220111 15:49,57060,57660,400,413,14,1502,1402,14.0
206044020,134,Gillig_103,779,45468247#2_0,423.03,0,57072.0,57073.00,9372.00,9372.00,11,0,0,0,0,0,134,20220111 16:04,56700,58200,779,12,28,3502,2802,372.0
206314020,506,Gillig_105,1883,785729520#20_0,1.92,0,57094.0,57095.00,5794.00,5794.00,32,0,0,0,0,0,506,20220111 14:15,51300,55200,1883,1555,4,5702,452,5794.0
205256020,135,Gillig_102,1710,9520016_0,78.23,0,57189.0,57190.00,14889.00,14889.00,10,0,0,0,0,0,135,20220111 16:00,56700,58500,1710,1589,13,1302,1351,489.0
205473020,144,Gillig_102,413,394075884#0_0,100.16,0,57261.0,57264.00,23.00,21.00,3,3,3,0,0,0,144,20220111 15:57,57240,57840,413,400,14,1402,1401,21.0
206333020,145,Gillig_107,1883,785729520#20_0,1.95,0,57409.0,57411.00,3110.00,3109.00,25,3,0,0,0,0,145,20220111 15:00,54300,57900,1883,1351,4,5802,453,3109.0
205051020,146,Gillig_107,145,-861020835#3_0,130.93,0,57559.0,57562.00,8661.00,8659.00,8,5,0,0,0,0,146,20220111 15:44,56700,58500,145,217,10A,2602,153,859.0
205163020,504,Gillig_105,145,-861020835#3_0,130.93,0,57583.0,57584.00,7183.00,7183.00,30,2,0,0,0,0,504,20220111 14:00,50400,52200,145,288,10G,1102,108,7183.0
205161020,504,Gillig_105,145,-862070077#1_0,215.72,0,57640.0,57641.00,7240.00,7240.00,32,0,2,0,0,0,504,20220111 16:14,58200,60000,145,288,10G,1102,108,560.0
205424020,143,Gillig_102,413,394075884#0_0,100.13,0,57679.0,57684.00,23.00,19.00,1,8,1,0,0,0,143,20220111 16:04,57660,58260,413,400,14,1502,1402,19.0
205757020,136,Gillig_102,509,862393022#0_0,101.16,0,57756.0,57757.00,18756.00,18756.00,12,0,1,0,0,0,136,20220111 10:56,39000,41100,509,1555,16,7402,905,18756.0
205776020,136,Gillig_102,509,862393022#0_0,101.16,0,57756.0,57757.00,18756.00,18756.00,12,0,1,0,0,0,136,20220111 15:10,54600,56700,509,1555,16,7402,905,3156.0
205765020,136,Gillig_102,509,862393022#0_0,101.16,0,57756.0,57757.00,18756.00,18756.00,12,0,1,0,0,0,136,20220111 13:01,46800,48900,509,1555,16,7402,905,10956.0
205343020,144,Gillig_102,400,173777776#0_0,187.21,0,57826.0,57841.00,0.00,-14.00,3,0,0,0,0,0,144,20220111 16:04,57840,58440,400,413,14,1402,1401,14.0
205162020,124,Gillig_103,145,-861020835#3_0,130.93,0,58092.0,58093.00,3492.00,3492.00,15,0,0,0,0,0,124,20220111 15:14,54600,56400,145,288,10G,302,1016,3492.0
205405020,140,Gillig_102,413,394075884#0_0,100.16,0,58197.0,58199.00,178.00,177.00,0,3,0,0,0,0,140,20220111 16:06,58020,58620,413,400,14,1602,1403,177.0
205317020,143,Gillig_102,400,173777776#0_0,187.25,0,58246.0,58261.00,0.00,-14.00,1,0,0,0,0,0,143,20220111 16:10,58260,58860,400,413,14,1502,1402,14.0
205472020,144,Gillig_102,413,394075884#0_0,100.15,0,58459.0,58462.00,21.00,19.00,2,3,2,0,0,0,144,20220111 16:15,58440,59040,413,400,14,1402,1401,19.0
204935020,147,Gillig_101,95,-861011637#0_0,92.76,0,58479.0,58480.00,579.00,579.00,13,1,0,0,0,0,147,20220111 16:00,57900,60000,95,145,1,2702,154,579.0
205729020,752,Gillig_108,145,-861020835#3_0,130.91,0,58480.0,58481.00,2680.00,2680.00,16,0,0,0,0,0,752,20220111 16:43,60000,62100,145,1423,16,8102,955,1520.0
206332020,113,Gillig_103,1883,785729520#20_0,1.94,0,58529.0,58530.00,1829.00,1829.00,10,2,0,0,0,0,113,20220111 15:45,56700,60300,1883,1351,4,6502,460,1829.0
206765020,152,Gillig_101,354,-19509210_0,249.72,0,58591.0,58592.00,4531.00,4531.00,0,2,0,0,0,0,152,20220111 14:58,54060,56400,354,1710,9,8002,954,4531.0
205298020,140,Gillig_102,400,173777776#0_0,187.24,0,58606.0,58621.00,0.00,-14.00,3,0,0,0,0,0,140,20220111 16:16,58620,59220,400,413,14,1602,1403,14.0
206287020,132,Gillig_103,354,-19509210_0,249.72,0,58651.0,58656.00,2495.00,2491.00,0,9,0,0,0,0,132,20220111 15:30,56160,60300,354,1876,4,6102,456,2491.0
205138020,130,Gillig_103,2092,-19509210_0,249.72,0,58676.0,58677.00,1616.00,1616.00,0,0,0,0,0,0,130,20220111 15:47,57060,60300,2092,221,10C,3102,159,1616.0
205914020,137,Gillig_102,354,-19509210_0,249.72,0,58683.0,58685.00,1624.00,1623.00,0,4,0,0,0,0,137,20220111 15:45,57060,58500,354,756,21,6202,457,1623.0
205243020,135,Gillig_102,1555,862070076#0_0,133.27,0,58852.0,58853.00,14752.00,14752.00,10,0,0,0,0,0,135,20220111 16:28,58500,60300,1555,1710,13,1302,1351,352.0
205423020,143,Gillig_102,413,394075884#0_0,100.15,0,58879.0,58881.00,20.00,19.00,2,1,2,0,0,0,143,20220111 16:23,58860,59460,413,400,14,1502,1402,19.0
206045020,134,Gillig_103,779,45468247#10_0,105.01,0,58998.0,58999.00,8298.00,8298.00,14,0,0,0,0,0,134,20220111 16:43,59700,61200,779,12,28,3502,2802,702.0
205342020,144,Gillig_102,400,173777776#0_0,187.24,0,59027.0,59041.00,0.00,-13.00,5,1,0,0,0,0,144,20220111 16:29,59040,59640,400,413,14,1402,1401,13.0
205404020,140,Gillig_102,413,394075884#0_0,100.15,0,59240.0,59242.00,21.00,20.00,2,2,2,0,0,0,140,20220111 16:27,59220,59820,413,400,14,1602,1403,20.0
206762020,152,Gillig_101,1555,862070076#0_0,133.28,0,59342.0,59343.00,4742.00,4742.00,3,1,0,0,0,0,152,20220111 17:27,62400,64200,1555,1710,9,8002,954,3058.0
205072020,146,Gillig_107,288,-862060574#0_0,122.10,0,59403.0,59404.00,8703.00,8703.00,19,0,0,0,0,0,146,20220111 14:09,50700,52500,288,1351,10A,2602,153,8703.0
206294020,112,Gillig_103,1351,861011659_0,111.29,0,59438.0,59441.00,9940.00,9938.00,20,4,2,0,0,0,112,20220111 12:26,42300,45900,1351,1876,4,5402,407,17138.0
206281020,112,Gillig_103,1351,861011659_0,111.29,0,59438.0,59441.00,9940.00,9938.00,20,4,2,0,0,0,112,20220111 13:47,49500,53100,1351,1876,4,5402,407,9938.0
205316020,143,Gillig_102,400,173777776#0_0,187.24,0,59447.0,59461.00,0.00,-13.00,1,0,0,0,0,0,143,20220111 16:30,59460,60060,400,413,14,1502,1402,13.0
206763020,120,Gillig_103,1555,862070076#0_0,133.28,0,59459.0,59471.00,5470.00,5459.00,11,23,0,0,0,0,120,20220111 16:50,60000,61800,1555,1710,9,7902,953,541.0
205067020,504,Gillig_105,288,-51067064#14_0,119.00,0,59485.0,59486.00,7285.00,7285.00,31,1,0,0,0,0,504,20220111 16:44,60000,61800,288,1351,10A,1102,108,515.0
205471020,144,Gillig_102,413,394075884#0_0,100.15,0,59659.0,59661.00,20.00,19.00,6,1,2,0,0,0,144,20220111 16:39,59640,60240,413,400,14,1402,1401,19.0
205297020,140,Gillig_102,400,173777776#0_0,187.24,0,59807.0,59821.00,0.00,-13.00,4,1,0,0,0,0,140,20220111 16:37,59820,60420,400,413,14,1602,1403,13.0
205070020,124,Gillig_103,288,-862060574#0_0,122.11,0,59931.0,59932.00,3531.00,3531.00,32,0,0,0,0,0,124,20220111 15:52,56400,59400,288,690,10A,302,1016,3531.0
205935020,119,Gillig_103,756,19511224#1_0,331.01,0,60016.0,60017.00,7216.00,7216.00,6,0,0,0,0,0,119,20220111 14:57,52800,54000,756,1351,21,6002,455,7216.0
206785020,501,Gillig_106,1710,9520016_0,78.23,0,60023.0,60024.00,23.00,23.00,35,0,0,0,0,0,501,20220111 16:38,60000,61800,1710,145,9,7802,952,23.0
206028020,134,Gillig_103,12,862070076#0_0,133.26,0,60047.0,60057.00,7856.00,7847.00,21,4,16,0,0,0,134,20220111 16:19,58200,59700,12,779,28,3502,2802,1847.0
205422020,143,Gillig_102,413,394075884#0_0,100.16,0,60080.0,60081.00,20.00,20.00,0,0,0,0,0,0,143,20220111 16:44,60060,60660,413,400,14,1502,1402,20.0
205341020,144,Gillig_102,400,173777776#0_0,187.24,0,60227.0,60241.00,0.00,-13.00,6,1,0,0,0,0,144,20220111 16:45,60240,60840,400,413,14,1402,1401,13.0
205054020,147,Gillig_101,145,-861020835#3_0,130.94,0,60236.0,60239.00,238.00,236.00,11,5,0,0,0,0,147,20220111 16:46,60000,61800,145,217,10A,2702,154,236.0
205934020,120,Gillig_103,756,19511224#1_0,331.01,0,60281.0,60282.00,5381.00,5381.00,10,1,0,0,0,0,120,20220111 15:20,54900,55800,756,145,21,7902,953,5381.0
206071020,725,Gillig_108,730,-861020849#1_0,99.16,0,60358.0,60359.00,5458.00,5458.00,1,0,0,0,0,0,725,20220111 16:40,60300,61200,730,1565,2A,3302,252,58.0
206072020,725,Gillig_108,730,-861020849#1_0,99.16,0,60358.0,60359.00,5458.00,5458.00,1,0,0,0,0,0,725,20220111 16:15,58500,59400,730,1565,2A,3302,252,1858.0
206125020,129,Gillig_103,2092,-19509210_0,249.71,0,60382.0,60383.00,2422.00,2422.00,35,0,0,0,0,0,129,20220111 16:03,57960,61500,2092,1925,3,4702,353,2422.0
205403020,140,Gillig_102,413,394075884#0_0,100.16,0,60441.0,60443.00,22.00,21.00,1,2,1,0,0,0,140,20220111 16:49,60420,61020,413,400,14,1602,1403,21.0
204899020,506,Gillig_105,1351,861011659_0,111.31,0,60532.0,60533.00,5433.00,5433.00,32,0,0,0,0,0,506,20220111 15:55,57600,59700,1351,95,1,5702,452,2932.0
204897020,146,Gillig_107,1351,862527355#0_0,129.31,0,60579.0,60580.00,8079.00,8079.00,21,1,1,0,0,0,146,20220111 16:45,60600,62700,1351,95,1,2602,153,21.0
204896020,504,Gillig_105,1351,862527355#0_0,129.33,0,60588.0,60589.00,6588.00,6588.00,32,0,0,0,0,0,504,20220111 17:06,61800,63900,1351,95,1,1102,108,1212.0
205255020,135,Gillig_102,1710,9520016_0,78.23,0,60633.0,60634.00,14733.00,14733.00,10,0,0,0,0,0,135,20220111 16:52,60300,62100,1710,1589,13,1302,1351,333.0
205915020,506,Gillig_105,166,-862116439#2_0,128.71,0,60647.0,60648.00,5447.00,5447.00,32,0,0,0,0,0,506,20220111 15:16,55200,56400,166,756,21,5702,452,5447.0
205315020,143,Gillig_102,400,173777776#0_0,187.23,0,60648.0,60661.00,0.00,-12.00,0,1,0,0,0,0,143,20220111 16:51,60660,61260,400,413,14,1502,1402,12.0
205746020,120,Gillig_103,145,-861020835#3_0,130.91,0,60785.0,60786.00,4985.00,4985.00,10,1,0,0,0,0,120,20220111 15:31,55800,57900,145,1423,16,7902,953,4985.0
206278020,119,Gillig_103,1351,-861011657_0,111.31,0,60785.0,60786.00,6785.00,6785.00,10,0,1,0,0,0,119,20220111 17:04,61200,64800,1351,1876,4,6002,455,415.0
206289020,119,Gillig_103,1351,-861011657_0,111.31,0,60785.0,60786.00,6785.00,6785.00,10,0,1,0,0,0,119,20220111 15:09,54000,57600,1351,1876,4,6002,455,6785.0
205743020,120,Gillig_103,145,-862070077#1_0,215.72,0,60817.0,60818.00,5017.00,5017.00,11,0,1,0,0,0,120,20220111 17:48,63600,65700,145,1423,16,7902,953,2783.0
205470020,144,Gillig_102,413,394075884#0_0,100.15,0,60861.0,60864.00,23.00,21.00,14,1,4,0,0,0,144,20220111 16:54,60840,61440,413,400,14,1402,1401,21.0
206049020,725,Gillig_108,1565,-215313365#1_0,126.43,0,60898.0,60901.00,5100.00,5098.00,6,4,1,0,0,0,725,20220111 16:26,59400,60300,1565,730,2A,3302,252,1498.0
206050020,725,Gillig_108,1565,-215313365#1_0,126.43,0,60898.0,60901.00,5100.00,5098.00,6,4,1,0,0,0,725,20220111 16:02,57600,58500,1565,730,2A,3302,252,3298.0
206308020,145,Gillig_107,1351,862527355#0_0,129.30,0,60957.0,60958.00,3057.00,3057.00,35,0,0,0,0,0,145,20220111 16:06,57900,61500,1351,1876,4,5802,453,3057.0
205296020,140,Gillig_102,400,173777776#0_0,187.25,0,61069.0,61070.00,49.00,49.00,4,1,0,0,0,0,140,20220111 16:58,61020,61620,400,413,14,1602,1403,49.0
206048020,727,Gillig_108,1565,-215313365#1_0,126.41,0,61217.0,61218.00,17.00,17.00,9,0,1,0,0,0,727,20220111 17:01,61200,62100,1565,730,2A,3302,252,17.0
206793020,152,Gillig_101,1710,9520016_0,78.24,0,61255.0,61256.00,4855.00,4855.00,0,0,0,0,0,0,152,20220111 15:43,56400,58200,1710,145,9,8002,954,4855.0
206783020,152,Gillig_101,1710,861134566#0_0,76.06,0,61271.0,61272.00,4871.00,4871.00,0,0,0,0,0,0,152,20220111 18:09,64200,66600,1710,145,9,8002,954,2929.0
205421020,143,Gillig_102,413,394075884#0_0,100.16,0,61281.0,61284.00,23.00,21.00,2,3,2,0,0,0,143,20220111 17:00,61260,61860,413,400,14,1502,1402,21.0
205922020,154,Gillig_101,354,-19509210_0,249.71,0,61293.0,61296.00,3035.00,3033.00,15,6,0,0,0,0,154,20220111 11:58,42960,44400,354,756,21,5502,408,18333.0
204898020,154,Gillig_101,354,-19509210_0,249.71,0,61293.0,61296.00,3035.00,3033.00,15,6,0,0,0,0,154,20220111 16:05,58260,60900,354,95,1,2802,155,3033.0
205083020,126,Gillig_103,288,-862060574#0_0,122.12,0,61399.0,61400.00,199.00,199.00,9,0,0,0,0,0,126,20220111 17:05,61200,63000,288,1351,10A,3002,156,199.0
205340020,144,Gillig_102,400,173777776#0_0,187.22,0,61427.0,61441.00,0.00,-13.00,10,0,0,0,0,0,144,20220111 17:00,61440,62040,400,413,14,1402,1401,13.0
205402020,140,Gillig_102,413,394075884#0_0,100.15,0,61640.0,61645.00,24.00,20.00,8,5,4,0,0,0,140,20220111 17:09,61620,62220,413,400,14,1602,1403,20.0
206029020,134,Gillig_103,12,862116439#0_0,128.60,0,61672.0,61678.00,6477.00,6472.00,14,8,3,0,0,0,134,20220111 17:03,61200,62700,12,779,28,3502,2802,472.0
206280020,113,Gillig_103,1351,862527355#0_0,129.32,0,61723.0,61725.00,1424.00,1423.00,14,3,0,0,0,0,113,20220111 16:55,60300,63900,1351,1876,4,6502,460,1423.0
205179020,147,Gillig_101,217,862060574#0_0,122.12,0,61822.0,61825.00,24.00,22.00,26,3,3,0,0,0,147,20220111 17:05,61800,65100,217,354,10G,2702,154,22.0
205744020,501,Gillig_106,145,-862070077#1_0,215.72,0,61835.0,61836.00,35.00,35.00,35,0,0,0,0,0,501,20220111 17:10,61800,63900,145,1423,16,7802,952,35.0
205314020,143,Gillig_102,400,173777776#0_0,187.25,0,61846.0,61861.00,0.00,-14.00,0,1,0,0,0,0,143,20220111 17:12,61860,62460,400,413,14,1502,1402,14.0
205050020,506,Gillig_105,145,-861020835#3_0,130.94,0,61922.0,61927.00,4626.00,4622.00,12,10,0,0,0,0,506,20220111 17:10,61800,63600,145,217,10A,5702,452,122.0
204932020,146,Gillig_107,95,861011637#0_0,92.76,0,61943.0,61944.00,7343.00,7343.00,18,0,0,0,0,0,146,20220111 17:21,62700,64800,95,145,1,2602,153,757.0
205153020,130,Gillig_103,2235,-861308193#6_0,10.68,0,61947.0,61948.00,1647.00,1647.00,2,0,0,0,0,0,130,20220111 16:40,60300,64500,2235,2231,10C,3102,159,1647.0
204931020,504,Gillig_105,95,861011637#0_0,92.75,0,62001.0,62002.00,5901.00,5901.00,31,0,0,0,0,0,504,20220111 17:41,63900,66000,95,145,1,1102,108,1899.0
205469020,144,Gillig_102,413,394075884#0_0,100.15,0,62059.0,62065.00,24.00,19.00,4,7,4,0,0,0,144,20220111 17:18,62040,62640,413,400,14,1402,1401,19.0
205917020,137,Gillig_102,166,-862116439#2_0,128.71,0,62079.0,62081.00,280.00,279.00,1,4,0,0,0,0,137,20220111 17:05,61800,62700,166,756,21,6202,457,279.0
206070020,727,Gillig_108,730,-861020849#1_0,99.17,0,62102.0,62103.00,2.00,2.00,5,0,0,0,0,0,727,20220111 17:02,62100,63000,730,1565,2A,3302,252,2.0
205242020,135,Gillig_102,1555,862070076#0_0,133.27,0,62274.0,62275.00,14574.00,14574.00,16,1,0,0,0,0,135,20220111 17:32,62100,63900,1555,1710,13,1302,1351,174.0
205137020,123,Gillig_103,2092,-19509210_0,249.71,0,62440.0,62444.00,2683.00,2680.00,28,7,0,0,0,0,123,20220111 16:41,59760,63000,2092,221,10C,2402,1519,2680.0
205420020,143,Gillig_102,413,394075884#0_0,100.16,0,62480.0,62483.00,22.00,20.00,2,3,2,0,0,0,143,20220111 17:24,62460,63060,413,400,14,1502,1402,20.0
206046020,134,Gillig_103,779,45468247#10_0,104.98,0,62595.0,62596.00,5895.00,5895.00,4,0,0,0,0,0,134,20220111 17:25,62700,64200,779,12,28,3502,2802,105.0
